distancia_m,archivo,fs_hz,pico_v,ancho_s,centroide_hz
22.0,022m_muestra22_20_20260708_184913_019_start_20.npz,1020.0,1.8703460578690283,0.0029411764705882353,101.65513155684837
22.0,022m_muestra22_20_20260708_184913_020_start_21.npz,1020.0,1.810302789148409,0.0029411764705882353,95.83172293861682
22.0,022m_muestra22_20_20260708_184913_021_actual.npz,1020.0,1.810302734375,0.0029411764705882353,95.83172174339053
22.0,022m_muestra22metros_20260703_172352_001_start_11.npz,2929.0,3.474823139142245,0.003414134516899966,109.80040222024465
22.0,022m_muestra22metros_20260703_172352_002_start_12.npz,2929.0,3.474403484724462,0.003414134516899966,109.8504009864302
22.0,022m_muestra22metros_20260703_172352_003_start_13.npz,2929.0,3.4760724045336246,0.0037555479685899623,106.58715458772775
22.0,022m_muestra22metros_20260703_172352_004_start_14.npz,2929.0,3.480211343616247,0.0037555479685899623,107.54611330732543
22.0,022m_muestra22metros_20260703_172352_005_start_15.npz,2929.0,3.473726333118975,0.003414134516899966,109.75593508606019
22.0,022m_muestra22metros_20260703_172352_006_start_16.npz,2929.0,3.4524785897228867,0.003414134516899966,109.34613282223215
22.0,022m_muestra22metros_20260703_172352_007_actual.npz,2929.0,3.4524786443798803,0.003414134516899966,109.34613088123315
24.0,024m_muestra24_20_20260708_182849_001_start_71.npz,1020.0,1.8406486405292526,0.0029411764705882353,95.75617524323233
24.0,024m_muestra24_20_20260708_182849_002_start_72.npz,1020.0,1.6113090496510267,0.0029411764705882353,94.97626833817978
