x0000,y0000,x0001,y0001,x0002,y0002,x0003,y0003,x0004,y0004,x0005,y0005,x0006,y0006,x0007,y0007,x0008,y0008,x0009,y0009,x0010,y0010,x0011,y0011,x0012,y0012,x0013,y0013,x0014,y0014,x0015,y0015,x0016,y0016,x0017,y0017,x0018,y0018,x0019,y0019,x0020,y0020,x0021,y0021
-0.0098039216,9.9930218326,-0.0098039216,12.0010946188,-0.0098039216,13.9992385613,-0.0098039216,15.9933081601,-0.0098039216,17.9962674291,-0.0098039216,19.9959690593,-0.0098039216,21.9900909997,-0.0098039216,23.9968036712,-0.0098039216,26.0167105901,-0.0098039216,27.9981469080,-0.0098039216,29.9883037614,-0.0098039216,32.0020973433,-0.0098039216,34.0114160031,-0.0098039216,36.0118395224,-0.0098039216,37.9614769869,-0.0098039216,40.0736977998,-0.0098039216,42.0533523267,-0.0098039216,43.9991136643,-0.0098039216,46.0272994210,-0.0098039216,47.9984496226,-0.0098039216,50.0110103718,-0.0098039216,7.9759094608
-0.0088235294,9.9928071553,-0.0088235294,12.0013608403,-0.0088235294,13.9993741149,-0.0088235294,15.9936354208,-0.0088235294,17.9964168265,-0.0088235294,19.9959320277,-0.0088235294,21.9918883094,-0.0088235294,23.9976934132,-0.0088235294,26.0180499229,-0.0088235294,27.9989655358,-0.0088235294,29.9908360474,-0.0088235294,32.0037125959,-0.0088235294,34.0098581535,-0.0088235294,36.0117219769,-0.0088235294,37.9580422140,-0.0088235294,40.073224067,-0.0088235294,42.0505213098,-0.0088235294,43.9967314582,-0.0088235294,46.0298210817,-0.0088235294,47.9932801423,-0.0088235294,50.014095432,-0.0088235294,8.011891907
-0.0078431373,9.9926632603,-0.0078431373,12.0016213894,-0.0078431373,13.9995141465,-0.0078431373,15.9943055743,-0.0078431373,17.9967070619,-0.0078431373,19.9959679421,-0.0078431373,21.9932993596,-0.0078431373,23.9983034320,-0.0078431373,26.0192437415,-0.0078431373,27.9999025162,-0.0078431373,29.992955537,-0.0078431373,32.0047408497,-0.0078431373,34.0088057869,-0.0078431373,36.0115005960,-0.0078431373,37.9557983112,-0.0078431373,40.0720505662,-0.0078431373,42.0467150612,-0.0078431373,43.9931672477,-0.0078431373,46.0315128049,-0.0078431373,47.9867147732,-0.0078431373,50.0172325228,-0.0078431373,8.0581699465
-0.0068627451,9.9926316063,-0.0068627451,12.0018965788,-0.0068627451,13.9996342755,-0.0068627451,15.9952221421,-0.0068627451,17.9971295466,-0.0068627451,19.9960640783,-0.0068627451,21.9942556063,-0.0068627451,23.9985344832,-0.0068627451,26.0199727891,-0.0068627451,28.0008839557,-0.0068627451,29.9944035129,-0.0068627451,32.0050130427,-0.0068627451,34.0081552867,-0.0068627451,36.0111189592,-0.0068627451,37.954595422,-0.0068627451,40.0702896686,-0.0068627451,42.04226429,-0.0068627451,43.9890034723,-0.0068627451,46.0321730803,-0.0068627451,47.9797300246,-0.0068627451,50.0199689176,-0.0068627451,8.1049309838
-0.0058823529,9.9927544554,-0.0058823529,12.0022287871,-0.0058823529,13.9997096489,-0.0058823529,15.9962559828,-0.0058823529,17.9976594073,-0.0058823529,19.9961947873,-0.0058823529,21.9947599222,-0.0058823529,23.9983593377,-0.0058823529,26.0199722054,-0.0058823529,28.0018280111,-0.0058823529,29.9950308707,-0.0058823529,32.0045043124,-0.0058823529,34.0077339209,-0.0058823529,36.010542112,-0.0058823529,37.9541261212,-0.0058823529,40.0680501058,-0.0058823529,42.0375663630,-0.0058823529,43.9849319322,-0.0058823529,46.0317457681,-0.0058823529,47.9733854697,-0.0058823529,50.0218769321,-0.0058823529,8.1397536437
-0.0049019608,9.9930687428,-0.0049019608,12.0026729445,-0.0049019608,13.9997210824,-0.0049019608,15.9972660444,-0.0049019608,17.9982574406,-0.0049019608,19.9963273376,-0.0049019608,21.9948914591,-0.0049019608,23.9978202596,-0.0049019608,26.01908887,-0.0049019608,28.0026531408,-0.0049019608,29.9948298489,-0.0049019608,32.0033252442,-0.0049019608,34.0073237704,-0.0049019608,36.0097553495,-0.0049019608,37.9539743245,-0.0049019608,40.0654083227,-0.0049019608,42.0330402482,-0.0049019608,43.9816210916,-0.0049019608,46.0303251364,-0.0049019608,47.9686432535,-0.0049019608,50.0226459681,-0.0049019608,8.1497952491
-0.0039215686,9.9935984354,-0.0039215686,12.0032815584,-0.0039215686,13.9996609243,-0.0039215686,15.9981221425,-0.0039215686,17.9988727807,-0.0039215686,19.9964308466,-0.0039215686,21.9947961632,-0.0039215686,23.9970127627,-0.0039215686,26.017319034,-0.0039215686,28.0032857249,-0.0039215686,29.9939369704,-0.0039215686,32.0016907048,-0.0039215686,34.0066923038,-0.0039215686,36.0087650518,-0.0039215686,37.9536840366,-0.0039215686,40.0623920272,-0.0039215686,42.029072512,-0.0039215686,43.9795863667,-0.0039215686,46.0281332214,-0.0039215686,47.9662078765,-0.0039215686,50.0221548561,-0.0039215686,8.124382594
-0.0029411765,9.9943463648,-0.0029411765,12.0040873922,-0.0029411765,13.9995368496,-0.0029411765,15.9987259147,-0.0029411765,17.9994465292,-0.0029411765,19.9964862874,-0.0029411765,21.9946637829,-0.0029411765,23.9960601859,-0.0029411765,26.0148176151,-0.0029411765,28.0036665575,-0.0029411765,29.9926067188,-0.0029411765,31.9998737814,-0.0029411765,34.0056256041,-0.0029411765,36.0076015642,-0.0029411765,37.9528344604,-0.0029411765,40.0589795569,-0.0029411765,42.025961884,-0.0029411765,43.9790905146,-0.0029411765,46.0254734585,-0.0029411765,47.9664126263,-0.0029411765,50.0205040498,-0.0029411765,8.0574946338
-0.0019607843,9.9952872372,-0.0019607843,12.0050878178,-0.0019607843,13.9993720474,-0.0019607843,15.9990262882,-0.0019607843,17.9999167205,-0.0019607843,19.9964950627,-0.0019607843,21.9946952058,-0.0019607843,23.9950855953,-0.0019607843,26.0118760067,-0.0019607843,28.0037559681,-0.0019607843,29.9911622256,-0.0019607843,31.9981543618,-0.0019607843,34.0039595696,-0.0019607843,36.0063221556,-0.0019607843,37.9511078326,-0.0019607843,40.0551151928,-0.0019607843,42.0238708685,-0.0019607843,43.9800951938,-0.0019607843,46.0226696642,-0.0019607843,47.9691720080,-0.0019607843,50.0180028904,-0.0019607843,7.9495920529
-0.0009803922,9.9963640751,-0.0009803922,12.0062349476,-0.0009803922,13.999201086,-0.0009803922,15.9990265727,-0.0009803922,18.0002247575,-0.0009803922,19.9964836252,-0.0009803922,21.9950663835,-0.0009803922,23.9941878785,-0.0009803922,26.0088716886,-0.0009803922,28.0035376622,-0.0009803922,29.9899345,-0.0009803922,31.9967718909,-0.0009803922,34.0016047196,-0.0009803922,36.0050112008,-0.0009803922,37.9483377161,-0.0009803922,40.0507371306,-0.0009803922,42.0227937329,-0.0009803922,43.9822748452,-0.0009803922,46.0200030931,-0.0009803922,47.9740050384,-0.0009803922,50.0151094964,-0.0009803922,7.8083509686
-0.0000000000,9.997490211,-0.0000000000,12.0074347536,-0.0000000000,13.9990618649,-0.0000000000,15.9987816923,-0.0000000000,18.0003229983,-0.0000000000,19.9965025128,-0.0000000000,21.9958960487,-0.0000000000,23.9934274597,-0.0000000000,26.0061989692,-0.0000000000,28.0030213566,-0.0000000000,29.9892039842,-0.0000000000,31.9958901863,-0.0000000000,33.9985609261,-0.0000000000,36.0037748745,-0.0000000000,37.9445299583,-0.0000000000,40.0458114835,-0.0000000000,42.0225482132,-0.0000000000,43.9850904955,-0.0000000000,46.0176606467,-0.0000000000,47.9801263391,-0.0000000000,50.0123394331,-0.0000000000,7.648047934
0.0009803922,9.9985582943,0.0009803922,12.0085567263,0.0009803922,13.9989852947,0.0009803922,15.9983858166,0.0009803922,18.0001825381,0.0009803922,19.9966191692,0.0009803922,21.9972237754,0.0009803922,23.9928243004,0.0009803922,26.0041945435,0.0009803922,28.0022440704,0.0009803922,29.9891571210,0.0009803922,31.9955791971,0.0009803922,33.9949196530,0.0009803922,36.0027290203,0.0009803922,37.9398544875,0.0009803922,40.0403643465,0.0009803922,42.0227948145,0.0009803922,43.9879083167,0.0009803922,46.0157053319,0.0009803922,47.9865829330,0.0009803922,50.0101632144,0.0009803922,7.487619903
0.0019607843,9.9994562719,0.0019607843,12.0094533662,0.0019607843,13.9989852904,0.0019607843,15.9979525499,0.0019607843,17.9997997108,0.0019607843,19.9969053617,0.0019607843,21.9990026858,0.0019607843,23.9923674154,0.0019607843,26.0030730004,0.0019607843,28.0012696154,0.0019607843,29.9898662676,0.0019607843,31.9958150923,0.0019607843,33.9908530088,0.0019607843,36.0019810669,0.0019607843,37.934611395,0.0019607843,40.034504058,0.0019607843,42.0230830249,0.0019607843,43.990137473,0.0019607843,46.0140746952,0.0019607843,47.9924100836,0.0019607843,50.0089158656,0.0019607843,7.3477046967
0.0029411765,10.0000884645,0.0029411765,12.0099865793,0.0029411765,13.9990520209,0.0029411765,15.997591473,0.0029411765,17.9991995720,0.0029411765,19.9974213583,0.0029411765,22.0011079386,0.0029411765,23.992032019,0.0029411765,26.0028857678,0.0029411765,28.0001856296,0.0029411765,29.9912951505,0.0029411765,31.9964966249,0.0029411765,33.9865910257,0.0029411765,36.0016090785,0.0029411765,37.9291800590,0.0029411765,40.0284274523,0.0029411765,42.0229183924,0.0029411765,43.9913572889,0.0029411765,46.012607131,0.0029411765,47.9967816761,0.0029411765,50.0087353297,0.0029411765,7.2471992816
0.0039215686,10.0003979471,0.0039215686,12.0100560759,0.0039215686,13.9991509301,0.0039215686,15.9973858189,0.0039215686,17.9984348501,0.0039215686,19.9982000445,0.0039215686,22.0033587083,0.0039215686,23.9917983884,0.0039215686,26.0035121685,0.0039215686,27.9990974650,0.0039215686,29.9933255407,0.0039215686,31.9974729774,0.0039215686,33.9823902659,0.0039215686,36.0016427338,0.0039215686,37.9239619237,0.0039215686,40.0224076171,0.0039215686,42.0218399993,0.0039215686,43.9914057284,0.0039215686,46.0110891353,0.0039215686,47.9991291961,0.0039215686,50.0095448956,0.0039215686,7.2
0.0049019608,10.0003851449,0.0049019608,12.0096239834,0.0049019608,13.9992288060,0.0049019608,15.9973761269,0.0049019608,17.9975795725,0.0049019608,19.9992344349,0.0049019608,22.005548654,0.0049019608,23.9916663006,0.0049019608,26.0046845639,0.0049019608,27.9981186167,0.0049019608,29.9957958876,0.0049019608,31.9985768689,0.0049019608,33.9784985298,0.0049019608,36.0020513841,0.0049019608,37.9193280932,0.0049019608,40.0167641340,0.0049019608,42.0194951880,0.0049019608,43.9904094462,0.0049019608,46.0093122122,0.0049019608,47.9992101731,0.0049019608,50.0110798922,0.0049019608,7.2125576479
0.0058823529,10.000117306,0.0058823529,12.0087299160,0.0058823529,13.99922639,0.0058823529,15.9975536920,0.0058823529,17.9967176741,0.0058823529,20.0004716802,0.0058823529,22.0074784736,0.0058823529,23.9916603155,0.0058823529,26.0060422328,0.0058823529,27.997358049,0.0058823529,29.9985403812,0.0058823529,31.9996562665,0.0058823529,33.9751210649,0.0058823529,36.0027433774,0.0058823529,37.9155800154,0.0058823529,40.0118208579,0.0058823529,42.0156982107,0.0058823529,43.9887488530,0.0058823529,46.0071258378,0.0058823529,47.9971182298,0.0058823529,50.0129526051,0.0058823529,7.2827562812
0.0068627451,9.9997246573,0.0068627451,12.0074922649,0.0068627451,13.9990950794,0.0068627451,15.9978656101,0.0068627451,17.995928209,0.0068627451,20.0018155660,0.0068627451,22.0089843831,0.0068627451,23.9918241275,0.0068627451,26.0072024454,0.0068627451,27.9969057006,0.0068627451,30.0014180167,0.0068627451,32.0005991975,0.0068627451,33.9723936509,0.0068627451,36.0035783898,0.0068627451,37.912928005,0.0068627451,40.0078591198,0.0068627451,42.0104620356,0.0068627451,43.9869661427,0.0068627451,46.0044741288,0.0068627451,47.9932410531,0.0068627451,50.0147363485,0.0068627451,7.4003165569
0.0078431373,9.9993815146,0.0078431373,12.0060938056,0.0078431373,13.9988137376,0.0078431373,15.9982306271,0.0078431373,17.9952698950,0.0078431373,20.0031378153,0.0078431373,22.0099579183,0.0078431373,23.9922055942,0.0078431373,26.0078336732,0.0078431373,27.996818294,0.0078431373,30.0043251703,0.0078431373,32.0013478428,0.0078431373,33.9703666766,0.0078431373,36.0043915032,0.0078431373,37.9114871849,0.0078431373,40.00507508,0.0078431373,42.003997522,0.0078431373,43.9856373118,0.0078431373,46.0014079440,0.0078431373,47.9881744638,0.0078431373,50.0160514007,0.0078431373,7.5486549659
0.0088235294,9.9992740438,0.0088235294,12.0047529036,0.0088235294,13.9984009515,0.0088235294,15.9985622658,0.0088235294,17.9947684007,0.0088235294,20.0042967765,0.0088235294,22.0103550669,0.0088235294,23.9928370262,0.0088235294,26.0077155649,0.0088235294,27.9971081575,0.0088235294,30.0071907704,0.0088235294,32.0019005510,0.0088235294,33.9690026967,0.0088235294,36.0050244865,0.0088235294,37.91128736,0.0088235294,40.0035493494,0.0088235294,41.9966802734,0.0088235294,43.9852375835,0.0088235294,45.9980701247,0.0088235294,47.9826128065,0.0088235294,50.0166365432,0.0088235294,7.7078097190
0.0098039216,9.9995599804,0.0098039216,12.0036846905,0.0098039216,13.9979185956,0.0098039216,15.9987936577,0.0098039216,17.9944096849,0.0098039216,20.0051603728,0.0098039216,22.0101951727,0.0098039216,23.9937170479,0.0098039216,26.0067736958,0.0098039216,27.9977377813,0.0098039216,30.0099588387,0.0098039216,32.0023027776,0.0098039216,33.9681875127,0.0098039216,36.0053576808,0.0098039216,37.9122902622,0.0098039216,40.0032343425,0.0098039216,41.9889916497,0.0098039216,43.9860310893,0.0098039216,45.9946581048,0.0098039216,47.9772347597,0.0098039216,50.0163921315,0.0098039216,7.8578464971
0.0107843137,10.0003285105,0.0107843137,12.0030591342,0.0107843137,13.9974643025,0.0107843137,15.998897556,0.0107843137,17.9941418110,0.0107843137,20.0056292124,0.0107843137,22.0095522009,0.0107843137,23.9948001447,0.0107843137,26.0050830262,0.0107843137,27.998622122,0.0107843137,30.0125670289,0.0107843137,32.0026298869,0.0107843137,33.9677527865,0.0107843137,36.0053350453,0.0107843137,37.9144077687,0.0107843137,40.0039612041,0.0107843137,41.9814452383,0.0107843137,43.9880102386,0.0107843137,45.9913734378,0.0107843137,47.9726068238,0.0107843137,50.0153861012,0.0107843137,7.9820830346
0.0117647059,10.0015698658,0.0117647059,12.0029643276,0.0117647059,13.9971530505,0.0117647059,15.9988956755,0.0117647059,17.9938859585,0.0117647059,20.0056554373,0.0117647059,22.0085415861,0.0117647059,23.9959980161,0.0117647059,26.0028411722,0.0117647059,27.9996393732,0.0117647059,30.0149309808,0.0117647059,32.0029660925,0.0117647059,33.9675063405,0.0117647059,36.0049761435,0.0117647059,37.9175158176,0.0117647059,40.0054641641,0.0117647059,41.974512422,0.0117647059,43.9908986953,0.0117647059,45.9883708167,0.0117647059,47.9691168862,0.0117647059,50.0138291733,0.0117647059,8.0695300427
0.0127450980,10.0031633640,0.0127450980,12.0033830461,0.0127450980,13.9970910293,0.0127450980,15.9988537599,0.0127450980,17.9935552882,0.0127450980,20.0052534882,0.0127450980,22.007305641,0.0127450980,23.9971935325,0.0127450980,26.0003193503,0.0127450980,28.0006491713,0.0127450980,30.0169423144,0.0127450980,32.0033841451,0.0127450980,33.9672652917,0.0127450980,36.0043715792,0.0127450980,37.9214620450,0.0127450980,40.0074170966,0.0127450980,41.9685602579,0.0127450980,43.9942170436,0.0127450980,45.9857190003,0.0127450980,47.9669448993,0.0127450980,50.0120254484,0.0127450980,8.1161357531
0.0137254902,10.004889568,0.0137254902,12.0041887733,0.0137254902,13.9973474485,0.0137254902,15.9988622038,0.0137254902,17.9930781565,0.0137254902,20.0045003705,0.0137254902,22.0059993111,0.0137254902,23.9982643783,0.0137254902,25.9978034379,0.0137254902,28.0015154261,0.0137254902,30.0184834772,0.0137254902,32.0039298842,0.0137254902,33.9668870313,0.0137254902,36.0036623466,0.0137254902,37.9260675299,0.0137254902,40.0094752462,0.0137254902,41.9638117143,0.0137254902,43.9973956653,0.0137254902,45.9833829530,0.0137254902,47.9660741618,0.0137254902,50.0103092598,0.0137254902,8.1246854074
0.0147058824,10.0064673179,0.0147058824,12.0051639872,0.0147058824,13.9979312840,0.0147058824,15.9990060238,0.0147058824,17.9924206215,0.0147058824,20.0035248665,0.0147058824,22.0047765436,0.0147058824,23.9991104131,0.0147058824,25.9955389823,0.0147058824,28.0021296446,0.0147058824,30.0194569145,0.0147058824,32.0046144624,0.0147058824,33.9662936376,0.0147058824,36.003007499,0.0147058824,37.9311264321,0.0147058824,40.0113147507,0.0147058824,41.9603330677,0.0147058824,43.9999082963,0.0147058824,45.9812312055,0.0147058824,47.966334448,0.0147058824,50.0089822913,0.0147058824,8.1034855343
0.0156862745,10.0076106513,0.0156862745,12.0060391853,0.0156862745,13.9987796913,0.0156862745,15.9993313879,0.0156862745,17.9916025299,0.0156862745,20.0024871967,0.0156862745,22.0037765127,0.0156862745,23.9996773127,0.0156862745,25.9936920500,0.0156862745,28.0024300567,0.0156862745,30.0198208147,0.0156862745,32.0054152549,0.0156862745,33.9654863023,0.0156862745,36.0025476125,0.0156862745,37.9364081007,0.0156862745,40.0126641891,0.0156862745,41.9580479740,0.0156862745,44.0013948787,0.0156862745,45.9790663000,0.0156862745,47.9674657203,0.0156862745,50.0082604138,0.0156862745,8.0641915441
0.0166666667,10.0080951847,0.0166666667,12.0065466559,0.0166666667,13.9997627297,0.0166666667,15.9998179406,0.0166666667,17.99070219,0.0166666667,20.0015524683,0.0166666667,22.0031089190,0.0166666667,23.999969613,0.0166666667,25.9923330017,0.0166666667,28.0024123584,0.0166666667,30.0196204847,0.0166666667,32.0062845611,0.0166666667,33.9645480474,0.0166666667,36.0023729626,0.0166666667,37.9416657308,0.0166666667,40.013325009,0.0166666667,41.9567720224,0.0166666667,44.0017449525,0.0166666667,45.9766707599,0.0166666667,47.9691885484,0.0166666667,50.0082400887,0.0166666667,8.0192817687
0.0176470588,10.0078199557,0.0176470588,12.0064793586,0.0176470588,14.0007055519,0.0176470588,16.0003659569,0.0176470588,17.9898466359,0.0176470588,20.0008624267,0.0176470588,22.0028383159,0.0176470588,24.0000488150,0.0176470588,25.9914440349,0.0176470588,28.0021293691,0.0176470588,30.0190043243,0.0176470588,32.0071635377,0.0176470588,33.9636343158,0.0176470588,36.0025043695,0.0176470588,37.9466544417,0.0176470588,40.0131799736,0.0176470588,41.9562586277,0.0176470588,44.0011221211,0.0176470588,45.9738576230,0.0176470588,47.9712675215,0.0176470588,50.0088841193,0.0176470588,7.9796961768
0.018627451,10.0068498251,0.018627451,12.0057431239,0.018627451,14.0014249955,0.018627451,16.0008047611,0.018627451,17.9891875294,0.018627451,20.0005105217,0.018627451,22.0029691699,0.018627451,24.000016108,0.018627451,25.990945342,0.018627451,28.0016791789,0.018627451,30.0182166517,0.018627451,32.0079977185,0.018627451,33.9629526390,0.018627451,36.002891776,0.018627451,37.9511579415,0.018627451,40.0121916453,0.018627451,41.9562456963,0.018627451,43.9999240444,0.018627451,45.9705140005,0.018627451,47.9735538845,0.018627451,50.0100305691,0.018627451,7.9530839559
0.0196078431,10.0054260723,0.0196078431,12.0043905648,0.0196078431,14.0017735317,0.0196078431,16.0009241485,0.0196078431,17.9888662814,0.0196078431,20.0005247183,0.0196078431,22.003434977,0.0196078431,23.9999834733,0.0196078431,25.9907304795,0.0196078431,28.0011837719,0.0196078431,30.0175651672,0.0196078431,32.0087503806,0.0196078431,33.9627336117,0.0196078431,36.0034312464,0.0196078431,37.9550205018,0.0196078431,40.0103941091,0.0196078431,41.9564941933,0.0196078431,43.9986876147,0.0196078431,45.9666281345,0.0196078431,47.9760049884,0.0196078431,50.0114191137,0.0196078431,7.9429245251
0.0205882353,10.0039384860,0.0205882353,12.0026276209,0.0205882353,14.0016808407,0.0205882353,16.0005246608,0.0205882353,17.9889751853,0.0205882353,20.0008612258,0.0205882353,22.0040956965,0.0205882353,24.0000403174,0.0205882353,25.9907000217,0.0205882353,28.0007623356,0.0205882353,30.0173674909,0.0205882353,32.0094105951,0.0205882353,33.963196637,0.0205882353,36.0039963847,0.0205882353,37.9581781301,0.0205882353,40.0078813879,0.0205882353,41.9568127391,0.0205882353,43.9979617562,0.0205882353,45.9622949667,0.0205882353,47.9786749498,0.0205882353,50.0127306293,0.0205882353,7.9485827483
0.0215686275,10.0028601058,0.0215686275,12.0007884249,0.0215686275,14.0011826076,0.0215686275,15.9994768643,0.0215686275,17.9895234114,0.0215686275,20.0014104244,0.0215686275,22.0047474825,0.0215686275,24.0002244295,0.0215686275,25.990784478,0.0215686275,28.0005047851,0.0215686275,30.0178872382,0.0215686275,32.0099943294,0.0215686275,33.9645145409,0.0215686275,36.0044761824,0.0215686275,37.9606816729,0.0215686275,40.0047953991,0.0215686275,41.9570667715,0.0215686275,43.9981778407,0.0215686275,45.9577002052,0.0215686275,47.9816813003,0.0215686275,50.0136340253,0.0215686275,7.9661647408
0.0225490196,10.0026542543,0.0225490196,11.9992802953,0.0225490196,14.0004279438,0.0225490196,15.9977757624,0.0225490196,17.9904169594,0.0225490196,20.0020140876,0.0225490196,22.0051466812,0.0225490196,24.0005054476,0.0225490196,25.9909512031,0.0225490196,28.0004510972,0.0225490196,30.0192735137,0.0225490196,32.0105387826,0.0225490196,33.9667814904,0.0225490196,36.0048094300,0.0225490196,37.9627051766,0.0225490196,40.001314698,0.0225490196,41.9571747625,0.0225490196,43.9995481134,0.0225490196,45.9530880005,0.0225490196,47.9851545304,0.0225490196,50.0138339329,0.0225490196,7.9898912695
